symbol,SECURITY_NAME_ABBR,fiscal_year,ORG_TYPE,ACCOUNTS_PAYABLE,ACCOUNTS_RECE,ADVANCE_RECEIVABLES,ASSET_BALANCE,CAPITAL_RESERVE,CIP,CURRENT_ASSET_BALANCE,CURRENT_LIAB_BALANCE,DEFER_INCOME,DEFER_TAX_ASSET,DEFER_TAX_LIAB,EQUITY_BALANCE,FIXED_ASSET,INTANGIBLE_ASSET,INVENTORY,LIAB_BALANCE,LONG_EQUITY_INVEST,LONG_LOAN,LONG_PREPAID_EXPENSE,MINORITY_EQUITY,MONETARYFUNDS,NONCURRENT_ASSET_BALANCE,NONCURRENT_LIAB_1YEAR,NONCURRENT_LIAB_BALANCE,NOTE_ACCOUNTS_PAYABLE,NOTE_ACCOUNTS_RECE,NOTE_PAYABLE,NOTE_RECE,OTHER_CURRENT_ASSET,OTHER_NONCURRENT_ASSET,OTHER_PAYABLE,OTHER_RECE,PARENT_EQUITY_BALANCE,PREPAYMENT,SHARE_CAPITAL,SHORT_LOAN,STAFF_SALARY_PAYABLE,SURPLUS_RESERVE,TAX_PAYABLE,TOTAL_ASSETS,TOTAL_CURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_EQUITY,TOTAL_LIAB_EQUITY,TOTAL_LIABILITIES,TOTAL_NONCURRENT_ASSETS,TOTAL_NONCURRENT_LIAB,TOTAL_OTHER_PAYABLE,TOTAL_OTHER_RECE,TOTAL_PARENT_EQUITY,UNASSIGN_RPOFIT,ACCOUNTS_PAYABLE_YOY,ACCOUNTS_RECE_YOY,ADVANCE_RECEIVABLES_YOY,CAPITAL_RESERVE_YOY,CIP_YOY,DEFER_INCOME_YOY,DEFER_TAX_ASSET_YOY,FIXED_ASSET_YOY,INTANGIBLE_ASSET_YOY,INVENTORY_YOY,LONG_EQUITY_INVEST_YOY,LONG_PREPAID_EXPENSE_YOY,MINORITY_EQUITY_YOY,MONETARYFUNDS_YOY,NOTE_ACCOUNTS_PAYABLE_YOY,NOTE_ACCOUNTS_RECE_YOY,NOTE_PAYABLE_YOY,NOTE_RECE_YOY,OTHER_CURRENT_ASSET_YOY,OTHER_PAYABLE_YOY,PREPAYMENT_YOY,SHARE_CAPITAL_YOY,SHORT_LOAN_YOY,STAFF_SALARY_PAYABLE_YOY,SURPLUS_RESERVE_YOY,TAX_PAYABLE_YOY,TOTAL_ASSETS_YOY,TOTAL_CURRENT_ASSETS_YOY,TOTAL_CURRENT_LIAB_YOY,TOTAL_EQUITY_YOY,TOTAL_LIAB_EQUITY_YOY,TOTAL_LIABILITIES_YOY,TOTAL_NONCURRENT_ASSETS_YOY,TOTAL_NONCURRENT_LIAB_YOY,TOTAL_OTHER_PAYABLE_YOY,TOTAL_OTHER_RECE_YOY,TOTAL_PARENT_EQUITY_YOY,UNASSIGN_RPOFIT_YOY,LISTING_STATE,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,INVEST_INCOME,INVEST_INCOME_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,NETPROFIT,NETPROFIT_YOY,CONTINUED_NETPROFIT,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,SALES_SERVICES,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,RECEIVE_LOAN_CASH,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,PAY_OTHER_FINANCE,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_BALANCE,END_CCE,ASSET_IMPAIRMENT,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,END_CASH,BEGIN_CASH,CCE_ADDNOTE,SALES_SERVICES_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,NETCASH_OPERATE_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,TOTAL_INVEST_OUTFLOW_YOY,NETCASH_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,PAY_OTHER_FINANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DISPOSAL_LONGASSET_LOSS_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,NETCASH_OPERATENOTE_YOY,END_CASH_YOY,BEGIN_CASH_YOY,CCE_ADDNOTE_YOY,BOND_PAYABLE,DEFER_INCOME_1YEAR,FE_INTEREST_EXPENSE,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,LOAN_ADVANCE,ACCEPT_DEPOSIT,CREDIT_IMPAIRMENT_LOSS,industry_category_name,close,TOTAL_ASSETS_ly,TOTAL_CURRENT_ASSETS_ly,INVENTORY_ly,ACCOUNTS_RECE_ly,PREPAYMENT_ly,NOTE_RECE_ly,TOTAL_CURRENT_LIAB_ly,ACCOUNTS_PAYABLE_ly,ADVANCE_RECEIVABLES_ly,STAFF_SALARY_PAYABLE_ly,TAX_PAYABLE_ly,OTHER_PAYABLE_ly,PARENT_EQUITY_BALANCE_ly,TOTAL_PARENT_EQUITY_ly,LOAN_ADVANCE_ly,ACCEPT_DEPOSIT_ly,TOTAL_ASSETS_avg,TOTAL_CURRENT_ASSETS_avg,INVENTORY_avg,ACCOUNTS_RECE_avg,PREPAYMENT_avg,NOTE_RECE_avg,TOTAL_CURRENT_LIAB_avg,ACCOUNTS_PAYABLE_avg,ADVANCE_RECEIVABLES_avg,STAFF_SALARY_PAYABLE_avg,TAX_PAYABLE_avg,OTHER_PAYABLE_avg,PARENT_EQUITY_BALANCE_avg,TOTAL_PARENT_EQUITY_avg,LOAN_ADVANCE_avg,ACCEPT_DEPOSIT_avg,is_bank,current_ratio,quick_ratio,cash_ratio,total_debt,net_debt,debt_to_equity,debt_to_asset,interest_coverage,revenue,gross_profit,net_profit,asset_turnover,inventory_turnover,receivables_turnover,gross_margin,operating_margin,profit_margin,roe,roa,depreciation_and_amortization,ebit,ebitda,net_debt_over_ebitda,ppop,ppop_ly,ppop_growth,netcash_operate_over_net_profit,free_cash_flow,free_cash_flow_conversion_rate,change_in_non_cash_current_asset,change_in_non_interest_current_liability,change_in_working_capital,market_cap,pb_ratio,ev,ev_over_ebitda
BJ920029,开发科技,2021,通用,308114187.26,428985614.35,0.0,0.0,24445489.69,0.0,0.0,0.0,2902431.88,6628722.23,20111819.08,0.0,323437991.0,4973548.93,403516084.92,0.0,0.0,0.0,0.0,502120.09,205074263.4,0.0,953861.73,0.0,308114187.26,428985614.35,0.0,0.0,14104004.16,7751439.62,0.0,0.0,0.0,6105158.04,100000000.0,173950944.76,41761222.2,58477879.92,9746560.43,1504976252.08,1161126424.59,551839172.97,927410650.07,1504976252.08,577565602.01,343849827.49,25726429.04,2028341.26,16784741.72,926908529.98,744262962.27,-18.9107689888,-58.9784578226,0.0,36.7750754636,0.0,136.4874329869,-7.284466119,374.4605427025,-3.593201397,34.1426271967,0.0,0.0,-55.0131795986,17.5487942434,-18.9107689888,-58.9784578226,0.0,0.0,4929.3866935034,0.0,54.8293159522,0.0,-57.8210108402,-19.0248950203,0.0,-48.26455611,-11.9808892377,-25.2949265467,-37.4743403787,14.0085463173,-11.9808892377,-35.5662930227,121.0564587572,86.5382181152,-25.404472989,-17.0195340081,14.1033815579,17.0243824267,0,1474759070.21,-31.0233507519,1474759070.21,-31.0233507519,1401884099.54,-21.1873305334,1156231765.48,-24.214434582,987791.29,-39.1624196338,52806598.63,21.1669372373,38349953.31,23.5114837919,55862815.59,4.870094646,57432225.66,158.1847724485,0.0,229237481.61,-37.8751132188,52708.0,-76.8488351658,1005679.84,-68.9184386018,0.0,228284509.77,-37.6249096651,20521669.64,-48.8458130837,207762840.13,-36.2435213464,207762840.13,208273310.51,-36.1521284228,-510470.38,-53.2688774035,79397617.33,-73.3771751188,2.08,-36.1963190184,2.08,-36.1963190184,207380795.66,-36.5184665607,207994824.89,-36.4122578285,-614029.23,-46.1978951934,2065866316.2,112562835.58,140423120.53,0.0,2318852272.31,1456144287.46,179037132.19,25711682.33,170721766.31,0.0,1831614868.29,0.0,487237404.02,0.0,0.0,1973384.33,0.0,62359638.19,179718125.02,0.0,0.0,182672153.22,0.0,-120312515.03,0.0,729530598.13,0.0,729530598.13,956336154.66,105532871.45,5046736.41,0.0,1066915762.52,0.0,-337385164.39,-13832034.01,0.0,15707690.59,163403365.21,0.0,179111055.8,1899400.0,-631700.0,1000700.0,-57432200.0,12609000.0,520800.0,-98556300.0,623502900.0,-196913400.0,0.0,487237400.0,0.0,0.0,15707690.59,27.1911294944,-16.0682869251,131.2997955264,27.4763663238,-8.1625415355,2.7616225185,-47.4964420069,106.1590258226,-3.1698289866,771.7763958177,0.0,2078.6093287701,121.9019187231,71.0081898046,0.0,64.776700345,-45.3785654065,-18.3735100347,-18.3735100347,50.4022822641,11.1738503606,0.0,45.9972191091,-307.0300836738,-52.1707121264,1211.4358744448,-0.8574856479,9.6128317613,-80.3547603041,56.5581459991,56.5581459991,0.0,0.0,-314.3535799118,-158.1849077978,2479.5055670881,110.8206939539,-29.8691903559,216.538110869,-247.804032246,771.7763895342,0.0,0.0,1211.4358744448,0.0,0.0,6817354.57,13517700.0,13517700.0,0.0,185400.0,0.0,0.0,0.0,0.0,0.0,制造业,0.0,1709828966.74,1554280547.38,300811228.58,1045756915.95,3943153.79,0.0,882580329.92,379969304.7,0.0,51572915.17,18839232.25,0.0,0.0,812340981.77,0.0,0.0,1607402609.4099998,1357703485.9850001,352163656.75,737371265.1500001,5024155.915,0.0,717209751.4449999,344041745.98,0.0,46667068.685,14292896.34,0.0,0.0,869624755.875,0.0,0.0,False,1.8930354519714268,1.402016393682722,0.2859334566865916,173950944.76,-31123318.640000015,0.1875662574576541,0.11558384693418623,216.324243526914,1474759070.21,318527304.73,207762840.13,0.9174795795257003,3.2832228519844278,2.000022430912054,0.2159859947053202,0.1408791743185654,0.1408791743185654,0.23949790884280808,0.1292537656177252,27220800.0,285100297.20000005,312321097.20000005,-0.09965166912842163,229237481.61,,,2.345161452910102,307519279.0,0.9846253799597626,-511904441.01,-90759482.23000002,-421144958.78,0.0,0.0,-31123318.640000015,-0.09965166912842163
