Date,Close,High,Low,Open,Volume
2014-01-02,83.54752349853516,84.07754514837607,83.27028504174078,84.07754514837607,109300
2014-01-03,83.44966125488281,83.98783874170003,83.37627680911484,83.98783874170003,116900
2014-01-06,82.93595886230469,83.80845371503709,82.72394896486469,83.80845371503709,135800
2014-01-07,82.90333557128906,83.10718955246435,82.69133191008024,82.91149147245243,64000
2014-01-08,83.22952270507812,83.37629785479244,82.58534322695033,83.0256686760933,83100
2014-01-09,83.05014038085938,83.71878142933927,82.66689376384065,83.71878142933927,51000
2014-01-10,83.40888977050781,83.6616666984817,82.96040855526768,83.6616666984817,55200
2014-01-13,82.28363800048828,83.29475217788378,82.12870695757374,83.29475217788378,55100
2014-01-14,83.32733917236328,83.44149688198706,82.43853275185977,82.63423079391073,48600
2014-01-15,83.9144515991211,83.995991943286,83.44150889338334,83.44150889338334,59600
2014-01-16,83.97151184082031,84.03674036900962,83.69426726678535,83.86550381789749,89700
2014-01-17,83.72689819335938,84.10198873095396,83.60458457387374,83.98783101173512,29400
2014-01-21,84.08568572998047,84.61570106212224,83.78397962214818,84.46077627907695,74200
2014-01-22,83.53938293457031,84.31403201768236,83.3029177232444,84.31403201768236,52900
2014-01-23,82.45487213134766,83.1724360063048,82.01454672360212,83.1724360063048,136000
2014-01-24,80.10647583007812,81.91670056538,80.10647583007812,81.91670056538,131400
2014-01-27,79.73136901855469,80.4326272193744,79.15242445204166,80.20431175327121,123700
2014-01-28,80.20430755615234,80.31030938240174,79.91891323845815,80.22876903750762,56400
2014-01-29,80.53047180175781,81.28065289733658,80.00045025033373,80.00045025033373,66000
2014-01-30,80.91370391845703,81.27248260172193,80.3673706628235,80.87293064436575,139200
2014-01-31,80.53864288330078,81.13389935455645,79.8455404646991,80.37556215697013,101100
2014-02-03,78.410400390625,80.75879607661004,78.3940885878645,80.46524583822067,153800
2014-02-04,79.16876220703125,79.5846262442261,78.45935403778802,78.80182737612147,335600
2014-02-05,79.19319915771484,79.40520282511069,78.05977148699327,79.23396622246175,210500
2014-02-06,80.39185333251953,80.46524400100617,79.37258342280934,79.37258342280934,207300
2014-02-07,81.49267578125,81.54159874973816,80.47340579687827,80.84034050279999,52500
2014-02-10,81.76991271972656,81.93299964689031,81.18281222419738,81.18281222419738,285000
2014-02-11,82.83808898925781,83.04194294135792,82.03082908085749,82.35699664844343,413600
2014-02-12,82.84626007080078,83.31104691791586,82.70764085104173,82.83810416930612,49800
2014-02-13,83.71062469482422,83.85739362909908,82.47934457008928,82.51196196252752,222600
2014-02-14,84.28956604003906,84.37926231037198,83.66169214770859,83.75954432110757,67800
2014-02-18,84.45260620117188,84.58307570302266,84.0448983395806,84.46076210031961,130500
2014-02-19,83.75951385498047,84.9826375824863,83.7105908966415,84.44446015624183,81600
2014-02-20,84.55047607421875,84.63201641942621,83.53935588603173,83.76767756219398,68900
2014-02-21,84.46078491210938,84.86849288381742,84.46078491210938,84.70540596245624,53100
2014-02-24,84.02861022949219,84.83587022133263,84.02861022949219,84.64832182871841,421600
2014-02-25,84.30586242675781,84.64833566459149,83.84107554080339,84.24062765160933,75200
2014-02-26,85.06420135498047,85.32513423988931,84.37109896267236,84.51787409925426,81000
2014-02-27,85.63497924804688,85.65944695198644,84.90925955942079,85.03157319459899,66400
2014-02-28,85.96931457519531,86.25470894904961,85.55345064693289,85.74099907611186,87300
2014-03-03,85.71651458740234,85.94483002521596,85.1538756719837,85.38219110979732,130100
2014-03-04,87.07825469970703,87.15163913613081,86.43407546620645,86.43407546620645,210900
2014-03-05,87.22502899169922,87.29026374867315,86.79285961372236,87.01301914209834,123500
2014-03-06,87.5838394165039,88.03231450364396,87.4207524766188,87.48598725257284,63000
2014-03-07,87.371826171875,87.8529186286378,87.11904297997975,87.8529186286378,65700
2014-03-10,87.12720489501953,87.25767445095437,86.52379875164799,87.25767445095437,84800
2014-03-11,86.27915954589844,87.16796616501757,86.23023657973536,87.10273139604682,194800
2014-03-12,86.23023986816406,86.38517089509548,85.85514926397292,85.92853371601609,88000
2014-03-13,85.46375274658203,86.78472896457373,85.27621054212601,86.44225572250832,172900
2014-03-14,85.58606719970703,85.96931373562467,85.27621134270993,85.48006535363372,58800
2014-03-17,86.21392059326172,86.65423967784913,85.98559892941924,86.08345107106602,71100
2014-03-18,86.84993743896484,86.91516597403499,86.31176003201699,86.34437741011645,42900
2014-03-19,86.09978485107422,86.97228606898787,85.70023269546056,86.71950284222181,54800
2014-03-20,86.47486877441406,86.47486877441406,85.76545461902415,85.93669123147062,32600
2014-03-21,86.841796875,87.38812405710489,86.66240437433753,86.89071984022435,55200
2014-03-24,86.05084228515625,87.33920095043672,85.74098647068733,86.898875600741,73800
2014-03-25,86.56455993652344,86.98857349174884,86.23023641204594,86.49932516767954,37700
2014-03-26,85.18651580810547,86.98858453353418,85.18651580810547,86.97227894981846,88900
2014-03-27,85.02339935302734,85.31694952706286,84.56676851391815,85.21094771687783,66700
2014-03-28,85.5452651977539,86.02635748093707,85.27617652014563,85.30879389510979,32800
2014-03-31,86.6868896484375,86.70320145540902,85.95302008413987,86.09163933773993,83400
2014-04-01,87.30657196044922,87.33918933991991,86.71131567208506,86.7602448518556,115500
2014-04-02,87.91814422607422,88.05676343937236,87.15980717179706,87.4533574006224,76400
