Date,Close,High,Low,Open,Volume
2014-01-02,68.22828674316406,68.73008678333133,67.98972555389525,68.73008678333133,87200
2014-01-03,68.03085327148438,68.30232010311985,67.78407037772337,68.30232010311985,138000
2014-01-06,68.26942443847656,68.36814137607234,67.80875794858335,68.3516854150846,105100
2014-01-07,68.75475311279297,68.82056438369787,68.46683664771928,68.47505834950121,34900
2014-01-08,68.67247772216797,68.87813319342061,68.45036629859526,68.7465106792876,35200
2014-01-09,67.63599395751953,68.68894930192248,67.46324405971363,68.68894930192248,41700
2014-01-10,67.71824645996094,67.94857962827005,67.48791329165182,67.94857962827005,88200
2014-01-13,67.06837463378906,67.75938041835012,66.93675836955867,67.75938041835012,45000
2014-01-14,67.65242767333984,67.65242767333984,66.95320026834669,67.3151559361063,34500
2014-01-15,68.35990905761719,68.54088696033658,67.79230396176345,67.79230396176345,36000
2014-01-16,68.46682739257812,68.60667161726616,68.29407126077834,68.40101613056939,26400
2014-01-17,68.32699584960938,68.86992949766133,68.26119084544993,68.86992949766133,54600
2014-01-21,68.17890930175781,68.77942612501703,67.5454931213764,68.77942612501703,81000
2014-01-22,68.22828674316406,68.3269973896827,67.874558948884,68.2365084463011,62400
2014-01-23,68.24470520019531,68.24470520019531,67.71822773928804,68.0966330220585,56200
2014-01-24,67.10950469970703,68.2118151742948,67.10950469970703,68.02261562769317,69800
2014-01-27,67.26580047607422,67.67711149012315,66.83803978295086,67.24112281940856,646000
2014-01-28,67.2822494506836,67.43854962816052,67.04368833415312,67.16708288078713,58400
2014-01-29,66.68173217773438,67.01078220762196,65.94137745562146,66.50898232416755,71900
2014-01-30,66.96964263916016,67.25755900916089,66.80511451622677,67.0189979379871,29600
2014-01-31,66.89566802978516,67.50440698235832,66.09772312210985,66.42677340970234,39400
2014-02-03,64.77323913574219,66.63236617141489,64.65807258518873,66.63236617141489,119200
2014-02-04,65.23392486572266,65.25860252069624,64.72389698387408,65.22569688869561,44600
2014-02-05,65.30797576904297,65.36555907183383,64.70746507938246,65.23394278378727,39600
2014-02-06,65.20925903320312,65.49718182409363,64.92134251842194,65.29152627409145,32500
2014-02-07,65.87560272216797,65.87560272216797,65.16814696226598,65.80156344323782,51300
2014-02-10,65.76863098144531,66.0647754242104,65.43135920147344,66.0647754242104,40800
2014-02-11,66.55011749267578,66.64882811068264,66.09767290645283,66.09767290645283,57100
2014-02-12,66.79693603515625,66.79693603515625,66.50079147054994,66.75580868102864,53300
2014-02-13,67.66889190673828,67.72647519946322,66.63238636158117,66.63238636158117,59700
2014-02-14,67.257568359375,67.52902881676802,67.01077927871913,67.52902881676802,28500
2014-02-18,66.94499969482422,67.3069555107471,66.71466645782237,67.3069555107471,637000
2014-02-19,67.03548431396484,67.33985680095508,66.59949553267452,66.74756778633063,49700
2014-02-20,67.99795532226562,68.09666597138148,67.04371054008284,67.04371054008284,31200
2014-02-21,67.36451721191406,68.08842233544743,67.36451721191406,67.90745076164508,44600
2014-02-24,66.9532241821289,67.46325223467515,66.9532241821289,67.08484675418329,68000
2014-02-25,66.4678726196289,67.0354776386983,66.36915570165168,67.0354776386983,56000
2014-02-26,66.04008483886719,66.43494611062658,65.77684608306326,66.31155157094508,73600
2014-02-27,67.00254821777344,67.0354538454198,65.95782121345519,65.95782121345519,34900
2014-02-28,66.4678726196289,66.8544997604612,66.09768888429603,66.8544997604612,52100
2014-03-03,66.48434448242188,66.55015578303,66.04835559908743,66.04835559908743,39800
2014-03-04,67.68534851074219,67.89923202393355,66.95321531000788,66.99434892735158,46300
2014-03-05,67.48790740966797,67.61130196082415,67.33983520350206,67.5043570876386,32700
2014-03-06,67.53727722167969,67.62776616021735,67.44678828314201,67.62776616021735,20700
2014-03-07,67.315185546875,67.55374677137296,67.00258505044516,67.53729081045023,43300
2014-03-10,67.15066528320312,67.15066528320312,66.63241542264912,67.04372662896176,33100
2014-03-11,66.87918090820312,67.26580803291323,66.77223601582678,66.97789154595519,35700
2014-03-12,66.90385437011719,66.94498170789733,66.61593790122292,66.64883726100372,20700
2014-03-13,66.57479858398438,67.21644273858253,66.41027669474148,67.10950413818543,43100
2014-03-14,66.78044128417969,66.87093018875214,66.5172025461798,66.5172025461798,27100
2014-03-17,67.61131286621094,67.63599052520105,67.08483522072659,67.08483522072659,22800
2014-03-18,68.21179962158203,68.27761087326758,67.63596685959943,67.71822778615318,31300
2014-03-19,67.92391967773438,68.40104209424284,67.52905823190777,68.27764750016516,30500
2014-03-20,69.1578598022461,69.24012078094015,67.86634298080727,67.89102064680445,34900
2014-03-21,69.05089569091797,69.59382297095021,69.00153410101827,69.3059065136522,30300
2014-03-24,69.16606140136719,69.33058329600273,68.738294433542,69.31413361698237,54100
2014-03-25,69.33059692382812,69.57738609039903,68.89460816884753,69.33882490300961,33500
2014-03-26,68.9521713256836,69.69253233298161,68.9521713256836,69.69253233298161,31300
2014-03-27,69.32235717773438,69.53624066738354,68.90282445232904,69.0755743291621,44200
2014-03-28,69.47865295410156,69.63495314152749,68.98508101225538,69.48688093136286,30900
2014-03-31,70.01337432861328,70.09563529149334,69.75013548173158,69.92288538661246,76900
2014-04-01,70.63855743408203,70.63855743408203,69.66786316759429,69.87351867934078,60600
2014-04-02,70.81954193115234,71.05810312142877,70.63857031973404,70.65502000218687,94500
2014-04-03,70.64679718017578,70.83600306079661,70.46582555554642,70.76196379408073,59200
2014-04-04,69.8817367553711,71.18970900579406,69.78302613156335,71.18970900579406,43400
2014-04-07,69.32235717773438,69.79947947152553,69.27300186324155,69.56914630241481,56400
2014-04-08,70.09564971923828,70.09564971923828,69.27302736889945,69.41287166219054,62300
2014-04-09,70.062744140625,70.18613874851862,69.61852731787425,70.18613874851862,40100
2014-04-10,69.28945922851562,70.45758105340457,69.24832561486264,70.08739735885247,352300
2014-04-11,68.41748046875,69.1249359966715,68.35989717118005,69.10025833715706,49400
2014-04-14,68.7383041381836,68.90283233215561,68.3187713647999,68.8041154157724,45500
