Date,Close,High,Low,Open,Volume
2014-01-02,85.20437622070312,86.21626925548907,84.91721259313206,86.13422697588584,247100
2014-01-03,84.9992446899414,85.66928607779084,84.78729521760488,85.44365941711838,134300
2014-01-06,84.9787368774414,85.34110413530186,84.59585905273134,85.34110413530186,192100
2014-01-07,85.64193725585938,85.68295838839138,84.81464471311016,85.25905422572427,157700
2014-01-08,85.08811950683594,85.60774308400585,84.78045060327086,85.60774308400585,158400
2014-01-09,84.79414367675781,85.21120931776024,84.1035968162232,85.14967760826147,158100
2014-01-10,84.9377212524414,84.95823182062122,84.34972728846239,84.85567376340265,147900
2014-01-13,83.28995513916016,84.80096092691615,83.17372512848321,84.69840288724649,216200
2014-01-14,84.3223648071289,84.32919818456323,83.51558288279344,83.51558288279344,138300
2014-01-15,84.09672546386719,84.5274629115394,84.00100603105115,84.5274629115394,124800
2014-01-16,84.21297454833984,84.21981314261058,83.58395949972677,83.92581618479723,119000
2014-01-17,84.13777160644531,84.8761833502986,83.96000987339573,84.34288771851104,111800
2014-01-21,84.62320709228516,84.84199517646577,84.01470257014783,84.67790541741016,153600
2014-01-22,85.0676040649414,85.1291409719175,84.55481911085329,84.93770209033553,123700
2014-01-23,84.08309173583984,84.73261749911356,83.65918747177813,84.71894552377232,209200
2014-01-24,82.25072479248047,83.59763582000521,82.25072479248047,83.47456719832607,216000
2014-01-27,81.83366394042969,82.51737738575684,81.35506139890892,82.48318962696264,605100
2014-01-28,82.53787994384766,82.66094856071498,81.86783853727682,82.0114177209022,118900
2014-01-29,82.09345245361328,82.64725853534034,81.51229721501699,81.91568554212229,145900
2014-01-30,82.29175567626953,82.61310184962875,81.77897056124607,82.58575268420245,206300
2014-01-31,81.14311218261719,81.81998703527843,80.74655713102993,81.23883164799071,169500
2014-02-03,79.67993927001953,81.36871175771802,79.52268293426874,81.11573598849037,298200
2014-02-04,80.33633422851562,80.56879430883266,79.82354911641872,79.96028972644993,261500
2014-02-05,79.536376953125,80.26111145035422,79.4269803109596,80.26111145035422,372700
2014-02-06,80.81491088867188,80.9584952736582,79.7209706395471,79.7209706395471,268900
2014-02-07,81.66271209716797,81.73108237877705,80.80123194320295,81.19094828632458,107100
2014-02-10,81.14994049072266,81.71058523812037,80.86961550886431,81.70374664394068,494100
2014-02-11,82.3191146850586,82.55841339075319,81.17731427765828,81.27986713986985,138200
2014-02-12,82.298583984375,82.7976918461368,82.22337509293375,82.47634571294589,231100
2014-02-13,82.72930908203125,82.98911825747206,81.7105777282845,81.81996914351066,99800
2014-02-14,83.88481140136719,84.05573977721718,82.8592411462672,82.94812202383397,101400
2014-02-18,84.30868530273438,84.4317539053126,83.9052969598115,84.13092360059133,144700
2014-02-19,84.24716186523438,85.108642167701,84.15144241121797,84.15144241121797,120400
2014-02-20,84.84883880615234,85.03344436032395,84.2061517049141,84.2745220072178,93700
2014-02-21,84.35655975341797,85.03343979393841,84.32921059070124,84.9719028737459,93700
2014-02-24,85.75132751464844,86.37350916995317,84.60268887250956,84.60268887250956,1284800
2014-02-25,85.6556167602539,85.81970652113057,85.02660166329386,85.62826759738789,208200
2014-02-26,85.14967346191406,85.77184998726887,84.89669760821353,85.72399025454926,111700
2014-02-27,85.17018127441406,85.27273933158548,84.58902590553534,85.03344067573182,121800
2014-02-28,85.66246032714844,86.01798903240368,85.17018579962597,85.21804553333956,136900
2014-03-03,85.17699432373047,86.08633415957286,84.87615883727003,85.12913460691338,178800
2014-03-04,86.13423919677734,86.40088707596021,85.65563656046712,85.93596163240434,104400
2014-03-05,85.2248764038086,85.93593896618863,85.01976029715924,85.90858980421409,129800
2014-03-06,85.7650146484375,85.83338494842872,85.23171900565873,85.3069226842254,101600
2014-03-07,85.93595123291016,86.14790074806793,85.64878759934672,86.14790074806793,107600
2014-03-10,86.11370849609375,86.141057660546,85.41632305968035,85.94961872569996,94800
2014-03-11,84.9992446899414,86.20941504172464,84.7804566234369,86.19574306970765,95100
2014-03-12,85.08811950683594,85.31374615148692,84.39073422447309,84.48645367075194,105800
2014-03-13,84.24031829833984,85.28639885285453,83.97367051841722,85.28639885285453,136300
2014-03-14,84.47962951660156,84.65739646849762,84.24033086000274,84.34972751234477,119900
2014-03-17,85.01976776123047,85.19069612633801,84.65740046181362,84.90353772487407,103700
2014-03-18,85.7718505859375,85.98380530344912,85.13599686604205,85.17702322031637,84600
2014-03-19,85.0676040649414,85.90857368482597,84.62318939480139,85.90857368482597,104700
2014-03-20,85.47783660888672,85.58723324345596,84.43859466207218,84.84198301532929,108200
2014-03-21,85.80601501464844,86.40768081177697,85.77182726476867,85.99745389481123,102200
2014-03-24,85.55989074707031,86.42137105426832,85.45049932030177,86.1136969078238,175000
2014-03-25,86.26412200927734,86.4145397981364,85.9017547268366,85.9017547268366,110900
